From,To,Volume,Cost,Var,prob
1027,1026,59.0,0.01,1.35e-05,1.0
1027,1028,663.1647164,0.01,7.16e-07,1.0
1027,1029,952.5213457,0.210319761,0.00122768,1.0
1028,626,1550.240744,1.592689053,0.286743351,1.0
1028,1025,45.0,0.01,4.26e-06,1.0
1028,1026,871.0,0.01,4.43e-06,1.0
1028,1027,58.0,0.01,9.28e-07,1.0
1029,5,327.0,0.840000057,0.00299402,1.0
1029,1027,1974.756007,0.250909014,0.001170281,1.0
1029,1046,1019.521346,0.369068318,0.004062057,1.0
1030,138,39.0,2.000000127,0.098381368,1.0
1030,426,17.0,0.296296308,0.0001448,1.0
1031,146,386.0,2.000000127,0.122084771,1.0
1031,511,21.0,0.327272727,0.011494206,0.5657413125364555
1032,132,55.0,2.000000127,0.209635447,1.0
1032,182,6.0,0.327272727,0.00991897,1.0
1033,133,80.0,2.000000127,0.069185678,1.0
1033,213,6.0,0.305454566,0.014916624,1.0
1034,66,6.0,1.440000025,0.163498657,1.0
1034,445,340.0,0.868195047,0.02307275,1.0
1034,465,35.20010159,2.269566203,0.130517893,1.0
1035,55,649.0509899,1.160000102,0.150907983,1.0
1035,58,947.0,1.880000051,0.265692978,1.0
1035,397,22.0,0.855072501,0.001033342,1.0
1035,433,302.9349063,1.347830398,0.223118768,1.0
1036,211,1179.164596,1.436297593,0.060026067,1.0
1036,1037,806.0,0.01,5.71e-06,1.0
1037,212,806.0,0.320113237,0.013061031,1.0
1037,1036,1179.164596,0.01,5.56e-07,1.0
1038,258,277.0,0.704482427,0.034380002,1.0
1038,259,328.4967822,0.01,2.51e-06,1.0
1038,1047,642.3162013,0.01,4.06e-06,1.0
1039,757,0.0,1.043478261,0.07812453,1.0
1039,1040,112.2609097,0.01,1.34e-06,1.0
1040,755,112.2609097,1.489912783,0.072371588,1.0
1040,1039,0.0,0.01,6.08e-07,1.0
1041,731,0.0,0.600000008,0.005207308,1.0
1041,732,61.0,0.495662449,0.005917603,0.6462934492158772
1042,732,516.0,0.243399452,0.001559799,1.0
1042,733,0.0,0.834782642,0.098737665,1.0
1043,558,795.7477622,0.23041829,0.00574824,1.0
1043,559,319.3304392,0.236657079,0.003190437,0.8730391442841257
1044,964,42.0,0.320013158,0.00085414,1.0
1045,988,0.0,0.547826104,0.006184408,1.0
1045,1046,24.74886563,0.01,8.26e-10,1.0
1046,1011,1019.521346,0.01,1.52e-05,1.0
1046,1029,2301.756007,0.511716429,0.00012141,1.0
1047,259,380.0,0.01,1.94e-06,1.0
1047,261,1609.111128,0.951930265,0.068002421,1.0
1047,1038,111.0,0.01,5.34e-06,1.0
1048,147,1316.0,0.780000019,0.059206206,1.0
1048,878,38.0,0.01,7.97e-06,1.0
1048,879,0.0,0.01,1.26e-06,0.968294543986624
1049,219,74.0,1.320466501,0.001682229,1.0
1049,1050,274.0,0.01,7.12e-06,1.0
1050,238,274.0,2.563929368,0.16821723,1.0
1050,1049,74.0,0.01,5.03e-06,1.0
1051,1019,561.0615938,0.156553391,0.003863225,0.830127436809293
1052,1005,0.0,0.01,9.15e-06,1.0
